Time,Text
2022-11-18 20:27:11+00:00,b'RT @Kamiyo_A: This is night approach at Runway 18L/ 36R Murtala Muhammed Airport... Buhari and APC has restored and still restoring our los\xe2\x80\xa6'
2022-11-18 20:27:01+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:26:56+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:26:37+00:00,"b'RT @FirstObidient: My brother, If you ever feel miserable, remember there were grown, supposedly educated and well exposed men and women ch\xe2\x80\xa6'"
2022-11-18 20:26:33+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:26:32+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:26:29+00:00,b'RT @Jagun_Labi1: This is a Bola Ahmed Tinubu appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his pers\xe2\x80\xa6'
2022-11-18 20:26:28+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:26:27+00:00,b'RT @Jagun_Labi1: This is a Bola Ahmed Tinubu appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his pers\xe2\x80\xa6'
2022-11-18 20:26:22+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:26:20+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:26:15+00:00,"b'RT @GoziconC: The goal is to vote Competency and Capability, and the only ticket that fits this qualification is the Bola Ahmed Tinubu/Sen.\xe2\x80\xa6'"
2022-11-18 20:26:14+00:00,b'RT @Officialemanie: All of you saying our excellent candidate Bola Ahmed Tinubu said baba blue are either deaf or senseless bigots \xf0\x9f\x99\x82. Liste\xe2\x80\xa6'
2022-11-18 20:26:10+00:00,b'RT @Waspapping_: President Muhammad Buhari is enough lesson for Nigerians \n\nIf you like vote Bola Ahmed Tinubu and APC back into office \n\nT\xe2\x80\xa6'
2022-11-18 20:26:07+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:26:00+00:00,b'RT @mgbikss: I love the energy of the Man Bola Ahmed Tinubu! The Jagaban is not a nickname. He singlehandedly put Lagos the former capital\xe2\x80\xa6'
2022-11-18 20:25:59+00:00,"b'As enriched in the Nigeria constitution, every citizens has right to align with any lawful organization emboldened\xe2\x80\xa6 https://t.co/cf4gAoQEN1'"
2022-11-18 20:25:54+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:25:52+00:00,"b'RT @Waspapping_: Bola Ahmed Tinubu will be coming to Kano on the 20th of this month. My Kano people please don\xe2\x80\x99t dull yourself, make sure y\xe2\x80\xa6'"
2022-11-18 20:25:39+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:25:33+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:25:26+00:00,"b'RT @PlusTVAfrica: ""The Bola Ahmed Tinubu Documentary Is Personal To Me And For Nigerians"" @DavidHundeyin  Independent Investigative Journal\xe2\x80\xa6'"
2022-11-18 20:25:26+00:00,"b""RT @kokomatic: Meet Bola Ahmed Tinubu's childhood friend and University mate.\n\nShame to the naysayers. \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b https://t.co/ggCOyay67q"""
2022-11-18 20:25:24+00:00,b'RT @Kamiyo_A: This is night approach at Runway 18L/ 36R Murtala Muhammed Airport... Buhari and APC has restored and still restoring our los\xe2\x80\xa6'
2022-11-18 20:25:19+00:00,"b'RT @Waspapping_: Bola Ahmed Tinubu will be coming to Kano on the 20th of this month. My Kano people please don\xe2\x80\x99t dull yourself, make sure y\xe2\x80\xa6'"
2022-11-18 20:25:18+00:00,b'@Qdpaper2 The Female Or The Male Bola Ahmed Tinubu??'
2022-11-18 20:25:09+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:24:29+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:24:21+00:00,b'RT @Kamiyo_A: This is night approach at Runway 18L/ 36R Murtala Muhammed Airport... Buhari and APC has restored and still restoring our los\xe2\x80\xa6'
2022-11-18 20:24:10+00:00,"b""RT @kokomatic: Meet Bola Ahmed Tinubu's childhood friend and University mate.\n\nShame to the naysayers. \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b https://t.co/ggCOyay67q"""
2022-11-18 20:23:41+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:23:30+00:00,b'RT @Marvy_olu: Analyzed the plans of all presidential candidates and here is my opinion. \n\n- Who has a more robust economic plan? Tinubu!\xe2\x80\xa6'
2022-11-18 20:23:29+00:00,"b""RT @kokomatic: Meet Bola Ahmed Tinubu's childhood friend and University mate.\n\nShame to the naysayers. \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b https://t.co/ggCOyay67q"""
2022-11-18 20:23:20+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:23:07+00:00,b'RT @Marvy_olu: Analyzed the plans of all presidential candidates and here is my opinion. \n\n- Who has a more robust economic plan? Tinubu!\xe2\x80\xa6'
2022-11-18 20:23:06+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:23:01+00:00,b'This is a Bola Ahmed Tinubu appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about h\xe2\x80\xa6 https://t.co/fMMq0en7rv'
2022-11-18 20:22:58+00:00,b'@elonmusk Ban all handles supporting Bola Ahmed Tinubu who is over 90byears of age but claims he is 70years to beco\xe2\x80\xa6 https://t.co/V7ewO64x39'
2022-11-18 20:22:55+00:00,"b'RT @Qdpaper2: Our President your President Asiwaju Bola Ahmed Tinubu has never lied to Nigerians, this is because the man is not desperate.\xe2\x80\xa6'"
2022-11-18 20:22:51+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:22:47+00:00,b'This is a Bola Ahmed Tinubu appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about h\xe2\x80\xa6 https://t.co/XBUv7tacbR'
2022-11-18 20:22:44+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:22:27+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:22:22+00:00,"b'RT @Qdpaper2: Asiwaju Bola Ahmed Tinubu will be in Delta state Tomorrow, the man you call Baba Blue will be campaigning in the state of his\xe2\x80\xa6'"
2022-11-18 20:22:18+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:22:12+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:22:07+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:21:58+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:21:56+00:00,"b'RT @FirstObidient: If at this point you\xe2\x80\x99re still package Bola Ahmed Tinubu and the APC for us and you\xe2\x80\x99re processing your japa visa, I pray\xe2\x80\xa6'"
2022-11-18 20:21:47+00:00,b'RT @Marvy_olu: Analyzed the plans of all presidential candidates and here is my opinion. \n\n- Who has a more robust economic plan? Tinubu!\xe2\x80\xa6'
2022-11-18 20:21:41+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:21:32+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:21:29+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:21:28+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:21:26+00:00,b'RT @Naija_Activist: Bola Ahmed Tinubu is a female according to the document released by Chicago Southwest college. Are you thinking what I\xe2\x80\x99\xe2\x80\xa6'
2022-11-18 20:21:25+00:00,"b'I swear Bola Ahmed tinubu na comedian, this guy funny pass sabinus'"
2022-11-18 20:21:25+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:21:10+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:21:06+00:00,b'RT @Kamiyo_A: This is night approach at Runway 18L/ 36R Murtala Muhammed Airport... Buhari and APC has restored and still restoring our los\xe2\x80\xa6'
2022-11-18 20:21:06+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:21:05+00:00,b'@officialABAT Bola Ahmed tinubu help urslf and go nd rest. U won kill urslf for notning in d name of presidency. Ab\xe2\x80\xa6 https://t.co/pYyVnwuF9A'
2022-11-18 20:21:04+00:00,"b'RT @KoikiMedia: Another Tinubu  Associate, Mueez Akande, Dies at 72\n\nAkande was also the brother-in-law to Tinubu\xe2\x80\x99s wife, Senator Oluremi T\xe2\x80\xa6'"
2022-11-18 20:21:04+00:00,"b'RT @FemiOyedun1: Dear Doctors On Twitter, \n\nPlease, what is in the pocket of the Apc Presidential Candidate Bola Ahmed Tinubu? \n\nPlease hel\xe2\x80\xa6'"
2022-11-18 20:20:59+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:20:55+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:20:42+00:00,b'RT @Oyinkitana: Document showing Bola Ahmed Tinubu date of birth which is different from the date of birth he submitted to @inecnigeria\n\nHu\xe2\x80\xa6'
2022-11-18 20:20:27+00:00,b'RT @Naija_Activist: All along Tinubu Bola Ahmed have been a female. So your fav definitely stole someone\xe2\x80\x99s identity. Now he\xe2\x80\x99s being sued!!!\xe2\x80\xa6'
2022-11-18 20:20:24+00:00,b'RT @Marvy_olu: Analyzed the plans of all presidential candidates and here is my opinion. \n\n- Who has a more robust economic plan? Tinubu!\xe2\x80\xa6'
2022-11-18 20:20:18+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:20:12+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:20:12+00:00,b'RT @JeffreyGuterman: Tinubu submitted forged documents and committed perjury on his INEC EC9. https://t.co/iQFV5YULxV'
2022-11-18 20:20:01+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:19:57+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:19:55+00:00,b'RT @jarmari01: All Progressives Congress (APC) on Thursday have vowed that Nigeria women and youth will deliver 40 million votes for the pa\xe2\x80\xa6'
2022-11-18 20:19:55+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:19:52+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:19:15+00:00,"b""RT @kokomatic: Meet Bola Ahmed Tinubu's childhood friend and University mate.\n\nShame to the naysayers. \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b https://t.co/ggCOyay67q"""
2022-11-18 20:19:13+00:00,b'@jeffphilips1 This is just November and he has given up on their useless dirty tactics to smear Jagaban Bola Ahmed\xe2\x80\xa6 https://t.co/dpleCDGFhh'
2022-11-18 20:19:10+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:19:05+00:00,b'@DavidHundeyin @ChicagoState What APC cannot do does not exist. 29th March 1954 and 29th March 1952 refused to reco\xe2\x80\xa6 https://t.co/m828q00YZ6'
2022-11-18 20:19:02+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:18:59+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:18:35+00:00,"b'@officialABAT is politics, Politics is Asiwaju!!! Ask me to Define Politics and I will say. Alhaji Bola Ahmed Tinub\xe2\x80\xa6 https://t.co/Y0OoJ7XeHT'"
2022-11-18 20:18:15+00:00,"b'RT @Qdpaper2: Asiwaju Bola Ahmed Tinubu will be in Delta state Tomorrow, the man you call Baba Blue will be campaigning in the state of his\xe2\x80\xa6'"
2022-11-18 20:17:31+00:00,"b""RT @AdeDKing2: @PO_GrassRootM That's why northern youths have decided to vote Asiwaju Bola Ahmed Tinubu to be their next president because\xe2\x80\xa6"""
2022-11-18 20:17:27+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:17:25+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:17:14+00:00,"b'RT @Qdpaper2: Asiwaju Bola Ahmed Tinubu will be in Delta state Tomorrow, the man you call Baba Blue will be campaigning in the state of his\xe2\x80\xa6'"
2022-11-18 20:16:53+00:00,"b'RT @FirstObidient: If at this point you\xe2\x80\x99re still package Bola Ahmed Tinubu and the APC for us and you\xe2\x80\x99re processing your japa visa, I pray\xe2\x80\xa6'"
2022-11-18 20:16:24+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:16:15+00:00,"b'RT @urchilla01: So apparently, this evidence does confirm the rumours that have been making the rounds, that the real Bola Ahmed Tinubu is/\xe2\x80\xa6'"
2022-11-18 20:16:04+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:16:03+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:15:56+00:00,"b'RT @babajeje_: Bola Ahmed Tinubu Magaji ( Amoda D.L ), WILL NOT WIN any State in the North in 2023. Please save this tweet !!! https://t.co\xe2\x80\xa6'"
2022-11-18 20:15:50+00:00,"b'RT @iSupportcryptos: When Bola Ahmed Tinubu, APC presidential candidate, was speaking in tongues. https://t.co/jjSQUPAbIw'"
2022-11-18 20:15:46+00:00,"b'RT @Jamesperry00: Go and tell somebody to tell another person that\n\nAmoda Ogunlere (Bola Ahmed Tinubu) The drug lord, will NEVER be the Pre\xe2\x80\xa6'"
2022-11-18 20:15:26+00:00,b'RT @isaacafrica_: @channelstv WARNING: This Asiwaju Bola Ahmed Tinubu\xe2\x80\x99s speech as the capacity to destroy the cells of thy brain. I just ru\xe2\x80\xa6'
2022-11-18 20:14:52+00:00,"b'RT @Kamiyo_A: This is Tinubu\xe2\x80\x99s Lagos. This is why I am BATIFIED. Vote, Adiwaju Bola Ahmed Tinubu @officialABAT as the next president and re\xe2\x80\xa6'"
2022-11-18 20:14:46+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:14:31+00:00,"b'RT @Waspapping_: Bola Ahmed Tinubu will be coming to Kano on the 20th of this month. My Kano people please don\xe2\x80\x99t dull yourself, make sure y\xe2\x80\xa6'"
2022-11-18 20:14:26+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:14:18+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:14:14+00:00,"b'RT @FirstObidient: If at this point you\xe2\x80\x99re still package Bola Ahmed Tinubu and the APC for us and you\xe2\x80\x99re processing your japa visa, I pray\xe2\x80\xa6'"
2022-11-18 20:13:57+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:13:53+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:13:45+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:13:41+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:13:37+00:00,"b'RT @GoziconC: The goal is to vote Competency and Capability, and the only ticket that fits this qualification is the Bola Ahmed Tinubu/Sen.\xe2\x80\xa6'"
2022-11-18 20:13:29+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:13:26+00:00,b'@thetoolsman If supporting Asiwaju Bola Ahmed Tinubu is tantamount to wickedness then let me be refer as wicked.'
2022-11-18 20:13:20+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:13:12+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:12:57+00:00,"b'RT @barristerstreet: @DavidHundeyin WATCH | PERJURY | Has Bola Ahmed Tinubu committed Perjury? The evidence says, YES! @davidhundeyin\n\nFor\xe2\x80\xa6'"
2022-11-18 20:12:54+00:00,"b'RT @TheAloSetofunmi: 2,000 Igbo businessmen donated N500,000 each to Asiwaju Bola Ahmed Tinubu\xe2\x80\x99s campaign. N1 billion in total. This is put\xe2\x80\xa6'"
2022-11-18 20:12:45+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:12:16+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:12:15+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:12:12+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:11:58+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:11:54+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:11:53+00:00,"b'RT @Waspapping_: Bola Ahmed Tinubu will be coming to Kano on the 20th of this month. My Kano people please don\xe2\x80\x99t dull yourself, make sure y\xe2\x80\xa6'"
2022-11-18 20:11:49+00:00,"b'RT @Nkemchor_: The reason the APC youth leader tweeted some days back that ""whether you like it or not Bola Ahmed Tinubu will be your presi\xe2\x80\xa6'"
2022-11-18 20:11:36+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:11:20+00:00,b'RT @ogkuku2: Rare footage of Bola Ahmed Tinubu in a Vick\xe2\x80\x99s Baba blue commercial aired on TVC. A must-watch for every Nigerian of voting age\xe2\x80\xa6'
2022-11-18 20:11:18+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:11:16+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:11:13+00:00,b'RT @AlwaysJayjam: By this statement the Gov and a ranking leader of PDP has inadvertently endorsed CONTINUITY at the centre and all hands m\xe2\x80\xa6'
2022-11-18 20:11:11+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:11:10+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:11:10+00:00,"b""RT @Nkemchor_: This is what you people want us to be listening to for the next 8 years. Gibberish and nonsense!!! By God's Grace every plan\xe2\x80\xa6"""
2022-11-18 20:11:09+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:11:06+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:11:06+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 20:10:55+00:00,"b'RT @OvieNews: FLASH: Some 2000 South eastern businessmen have contributed N1 billion to support the campaign of As\xc3\xadw\xc3\xa1j\xc3\xba Bola Ahmed Tinubu,\xe2\x80\xa6'"
2022-11-18 20:10:53+00:00,"b'RT @Qdpaper2: Asiwaju Bola Ahmed Tinubu will be in Delta state Tomorrow, the man you call Baba Blue will be campaigning in the state of his\xe2\x80\xa6'"
2022-11-18 20:10:34+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 20:10:12+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 20:10:06+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:09:57+00:00,b'RT @Marvy_olu: Analyzed the plans of all presidential candidates and here is my opinion. \n\n- Who has a more robust economic plan? Tinubu!\xe2\x80\xa6'
2022-11-18 20:09:34+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:09:30+00:00,b'RT @DavidHundeyin: Premiering this weekend on YouTube:\n\nBola Ahmed Tinubu: From Drug Lord To Presidential Candidate (The Documentary) via @\xe2\x80\xa6'
2022-11-18 20:09:30+00:00,b'The APC government is a fair Government and this what we will continue to do be fair to everyone with Asiwaju Ahmed\xe2\x80\xa6 https://t.co/4YmjTR7ZUq'
2022-11-18 20:09:27+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 20:09:25+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 20:09:23+00:00,b'RT @Oyinkitana: Document showing Bola Ahmed Tinubu date of birth which is different from the date of birth he submitted to @inecnigeria\n\nHu\xe2\x80\xa6'
2022-11-18 20:09:11+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
